user_id,block_id,trial_id,starting_x,starting_y,target_x,target_y,angle,distance,rail_length
91655,9,58,-2.17,-4.12,-12.0,-11.0,35,12,16
91655,9,59,4.06,-14.31,8.0,-15.0,170,4,16
91655,10,60,-1.7,-10.07,-8.0,-15.0,38,8,12
91655,10,61,-0.36,-8.1,-12.0,-11.0,14,12,12
91655,10,62,-3.93,-5.75,8.0,-7.0,174,12,12
91655,10,63,-8.84,-7.04,-8.0,-15.0,96,8,12
91655,10,64,-4.39,-8.53,-12.0,-11.0,18,8,12
91655,10,65,-4.87,-7.37,-12.0,-11.0,27,8,12
91655,11,66,-3.99,-15.42,8.0,-15.0,182,12,8
91655,11,67,-9.43,-10.73,-8.0,-7.0,249,4,8
91655,11,68,3.64,-4.1,-8.0,-7.0,14,12,8
91655,11,69,4.0,-14.93,8.0,-15.0,179,4,8
91655,11,70,-5.65,-10.24,-8.0,-7.0,306,4,8
91655,11,71,-10.88,-12.22,-8.0,-15.0,136,4,8
91655,12,72,4.98,-4.38,8.0,-7.0,139,4,12
91655,12,73,8.87,-3.64,12.0,-11.0,113,8,12
91655,12,74,3.69,-4.3,-8.0,-7.0,13,12,12
91655,12,75,-8.83,-11.09,-8.0,-15.0,102,4,12
91655,12,76,4.98,-9.62,8.0,-7.0,221,4,12
91655,12,77,2.81,-3.29,12.0,-11.0,140,12,12
91655,13,78,0.0,-7.28,8.0,-7.0,182,8,12
91655,13,79,-4.17,-5.83,-8.0,-7.0,17,4,12
91655,13,80,4.04,-10.16,12.0,-11.0,174,8,12
91655,13,81,-4.12,-14.03,-8.0,-15.0,14,4,12
91655,13,82,8.97,-14.94,8.0,-7.0,277,8,12
91655,13,83,0.8,-15.3,12.0,-11.0,201,12,12
91655,14,84,-3.99,-15.42,8.0,-15.0,182,12,16
91655,14,85,-9.43,-10.73,-8.0,-7.0,249,4,16
91655,14,86,3.64,-4.1,-8.0,-7.0,14,12,16
91655,14,87,4.0,-14.93,8.0,-15.0,179,4,16
91655,14,88,-5.65,-10.24,-8.0,-7.0,306,4,16
91655,14,89,-10.88,-12.22,-8.0,-15.0,136,4,16
91655,15,90,-1.7,-10.07,-8.0,-15.0,38,8,16
91655,15,91,-0.36,-8.1,-12.0,-11.0,14,12,16
91655,15,92,-3.93,-5.75,8.0,-7.0,174,12,16
91655,15,93,-8.84,-7.04,-8.0,-15.0,96,8,16
91655,15,94,-4.39,-8.53,-12.0,-11.0,18,8,16
91655,15,95,-4.87,-7.37,-12.0,-11.0,27,8,16
91655,16,96,10.12,-14.53,12.0,-11.0,242,4,8
91655,16,97,-3.5,-3.87,-8.0,-15.0,68,12,8
91655,16,98,9.0,-3.58,12.0,-11.0,112,8,8
91655,16,99,-3.2,-11.3,8.0,-7.0,201,12,8
91655,16,100,-2.17,-4.12,-12.0,-11.0,35,12,8
91655,16,101,4.06,-14.31,8.0,-15.0,170,4,8
91655,17,102,-9.66,-14.83,-8.0,-7.0,258,8,12
91655,17,103,-8.2,-12.24,-12.0,-11.0,342,4,12
91655,17,104,-2.67,-3.45,-12.0,-11.0,39,12,12
91655,17,105,3.3,-8.53,8.0,-15.0,126,8,12
91655,17,106,0.35,-12.66,8.0,-15.0,163,8,12
91655,17,107,-8.54,-13.0,-12.0,-11.0,330,4,12
91655,18,108,-1.96,-9.75,-8.0,-15.0,41,8,8
91655,18,109,-1.45,-11.59,-8.0,-7.0,325,8,8
91655,18,110,-3.78,-4.71,8.0,-7.0,169,12,8
91655,18,111,8.0,-10.93,12.0,-11.0,179,4,8
91655,18,112,2.06,-8.46,-8.0,-15.0,33,12,8
91655,18,113,-0.31,-4.79,-8.0,-7.0,16,8,8
91655,19,114,-1.96,-9.75,-8.0,-15.0,41,8,16
91655,19,115,-1.45,-11.59,-8.0,-7.0,325,8,16
91655,19,116,-3.78,-4.71,8.0,-7.0,169,12,16
91655,19,117,8.0,-10.93,12.0,-11.0,179,4,16
91655,19,118,2.06,-8.46,-8.0,-15.0,33,12,16
91655,19,119,-0.31,-4.79,-8.0,-7.0,16,8,16
91655,20,120,-9.66,-14.83,-8.0,-7.0,258,8,8
91655,20,121,-8.2,-12.24,-12.0,-11.0,342,4,8
91655,20,122,-2.67,-3.45,-12.0,-11.0,39,12,8
91655,20,123,3.3,-8.53,8.0,-15.0,126,8,8
91655,20,124,0.35,-12.66,8.0,-15.0,163,8,8
91655,20,125,-8.54,-13.0,-12.0,-11.0,330,4,8
91655,21,126,10.12,-14.53,12.0,-11.0,242,4,12
91655,21,127,-3.5,-3.87,-8.0,-15.0,68,12,12
91655,21,128,9.0,-3.58,12.0,-11.0,112,8,12
91655,21,129,-3.2,-11.3,8.0,-7.0,201,12,12
91655,21,130,-2.17,-4.12,-12.0,-11.0,35,12,12
91655,21,131,4.06,-14.31,8.0,-15.0,170,4,12
91655,22,132,-3.99,-15.42,8.0,-15.0,182,12,12
91655,22,133,-9.43,-10.73,-8.0,-7.0,249,4,12
91655,22,134,3.64,-4.1,-8.0,-7.0,14,12,12
91655,22,135,4.0,-14.93,8.0,-15.0,179,4,12
91655,22,136,-5.65,-10.24,-8.0,-7.0,306,4,12
91655,22,137,-10.88,-12.22,-8.0,-15.0,136,4,12
91655,23,138,10.78,-12.12,8.0,-15.0,46,4,12
91655,23,139,0.75,-11.62,8.0,-15.0,155,8,12
91655,23,140,8.47,-9.12,12.0,-11.0,152,4,12
91655,23,141,-7.53,-4.37,-12.0,-11.0,56,8,12
91655,23,142,2.17,-4.12,12.0,-11.0,145,12,12
91655,23,143,3.2,-11.3,-8.0,-7.0,339,12,12
91655,24,144,-9.66,-14.83,-8.0,-7.0,258,8,16
91655,24,145,-8.2,-12.24,-12.0,-11.0,342,4,16
91655,24,146,-2.67,-3.45,-12.0,-11.0,39,12,16
91655,24,147,3.3,-8.53,8.0,-15.0,126,8,16
91655,24,148,0.35,-12.66,8.0,-15.0,163,8,16
91655,24,149,-8.54,-13.0,-12.0,-11.0,330,4,16
91655,25,150,4.98,-4.38,8.0,-7.0,139,4,8
91655,25,151,8.87,-3.64,12.0,-11.0,113,8,8
91655,25,152,3.69,-4.3,-8.0,-7.0,13,12,8
91655,25,153,-8.83,-11.09,-8.0,-15.0,102,4,8
91655,25,154,4.98,-9.62,8.0,-7.0,221,4,8
91655,25,155,2.81,-3.29,12.0,-11.0,140,12,8
91655,26,156,0.0,-7.28,8.0,-7.0,182,8,16
91655,26,157,-4.17,-5.83,-8.0,-7.0,17,4,16
91655,26,158,4.04,-10.16,12.0,-11.0,174,8,16
91655,26,159,-4.12,-14.03,-8.0,-15.0,14,4,16
91655,26,160,8.97,-14.94,8.0,-7.0,277,8,16
91655,26,161,0.8,-15.3,12.0,-11.0,201,12,16
